subject_ru,levels,type,topic_ru,topic_kz,prompt_ru,prompt_kz,options_ru,options_kz,correct_option_ids,sample_answer_ru,sample_answer_kz,keywords_ru,keywords_kz,explanation_ru,explanation_kz
Математика,hard,single_choice,Теорема синусов,Синустар теоремасы,Укажите правильное математическое равенство для темы «Теорема синусов».,«Синустар теоремасы» тақырыбы үшін дұрыс математикалық теңдікті көрсетіңіз.,a/cos A = b/cos B = c/cos C|a/sin A = b/sin B = c/sin C|a/sin A = b/sin C = c/sin B|a*sin A = b*sin B = c*sin C,a/cos A = b/cos B = c/cos C|a/sin A = b/sin B = c/sin C|a/sin A = b/sin C = c/sin B|a*sin A = b*sin B = c*sin C,2,,,,,В одном треугольнике отношение стороны к синусу противолежащего угла одинаково для всех сторон.,Үшбұрышта қабырға мен қарсы жатқан бұрыш синусының қатынасы барлық қабырғалар үшін бірдей.
Математика,hard,single_choice,Формула Герона,Герон формуласы,Выберите верную формулу по теме «Формула Герона».,«Герон формуласы» тақырыбы бойынша дұрыс формуланы таңдаңыз.,S = abc/p|S = p(p-a)(p-b)(p-c)|S = sqrt((a+b+c)(a-b)(b-c)(c-a))|S = sqrt(p(p-a)(p-b)(p-c)),S = abc/p|S = p(p-a)(p-b)(p-c)|S = sqrt((a+b+c)(a-b)(b-c)(c-a))|S = sqrt(p(p-a)(p-b)(p-c)),4,,,,,Формула Герона выражает площадь треугольника через его стороны и полупериметр.,Герон формуласы үшбұрыш ауданын қабырғалары мен жарты периметрі арқылы береді.
Математика,hard,single_choice,Формула Герона,Герон формуласы,Какая запись корректна для темы «Формула Герона»?,«Герон формуласы» тақырыбына қай жазба дұрыс келеді?,S = abc/p|S = sqrt(p(p-a)(p-b)(p-c))|S = p(p-a)(p-b)(p-c)|S = sqrt((a+b+c)(a-b)(b-c)(c-a)),S = abc/p|S = sqrt(p(p-a)(p-b)(p-c))|S = p(p-a)(p-b)(p-c)|S = sqrt((a+b+c)(a-b)(b-c)(c-a)),2,,,,,Формула Герона выражает площадь треугольника через его стороны и полупериметр.,Герон формуласы үшбұрыш ауданын қабырғалары мен жарты периметрі арқылы береді.
Математика,hard,single_choice,Формула Герона,Герон формуласы,Укажите правильное математическое равенство для темы «Формула Герона».,«Герон формуласы» тақырыбы үшін дұрыс математикалық теңдікті көрсетіңіз.,S = sqrt(p(p-a)(p-b)(p-c))|S = abc/p|S = sqrt((a+b+c)(a-b)(b-c)(c-a))|S = p(p-a)(p-b)(p-c),S = sqrt(p(p-a)(p-b)(p-c))|S = abc/p|S = sqrt((a+b+c)(a-b)(b-c)(c-a))|S = p(p-a)(p-b)(p-c),1,,,,,Формула Герона выражает площадь треугольника через его стороны и полупериметр.,Герон формуласы үшбұрыш ауданын қабырғалары мен жарты периметрі арқылы береді.
Математика,hard,single_choice,Перестановки,Орын алмастырулар,Выберите верную формулу по теме «Перестановки».,«Орын алмастырулар» тақырыбы бойынша дұрыс формуланы таңдаңыз.,P_n = n|P_n = n!|P_n = n^2|P_n = (n-1)!,P_n = n|P_n = n!|P_n = n^2|P_n = (n-1)!,2,,,,,Количество перестановок из n различных элементов равно n факториал.,n түрлі элементтің орын алмастыру саны n факториалға тең.
Математика,hard,single_choice,Перестановки,Орын алмастырулар,Какая запись корректна для темы «Перестановки»?,«Орын алмастырулар» тақырыбына қай жазба дұрыс келеді?,P_n = (n-1)!|P_n = n|P_n = n!|P_n = n^2,P_n = (n-1)!|P_n = n|P_n = n!|P_n = n^2,3,,,,,Количество перестановок из n различных элементов равно n факториал.,n түрлі элементтің орын алмастыру саны n факториалға тең.
Математика,hard,single_choice,Перестановки,Орын алмастырулар,Укажите правильное математическое равенство для темы «Перестановки».,«Орын алмастырулар» тақырыбы үшін дұрыс математикалық теңдікті көрсетіңіз.,P_n = (n-1)!|P_n = n!|P_n = n^2|P_n = n,P_n = (n-1)!|P_n = n!|P_n = n^2|P_n = n,2,,,,,Количество перестановок из n различных элементов равно n факториал.,n түрлі элементтің орын алмастыру саны n факториалға тең.
Математика,hard,single_choice,Размещения,Орналастырулар,Выберите верную формулу по теме «Размещения».,«Орналастырулар» тақырыбы бойынша дұрыс формуланы таңдаңыз.,A_n^k = n!/k!|A_n^k = (n-k)!/n!|A_n^k = n^k/k!|A_n^k = n!/(n-k)!,A_n^k = n!/k!|A_n^k = (n-k)!/n!|A_n^k = n^k/k!|A_n^k = n!/(n-k)!,4,,,,,Размещения учитывают порядок выбора k элементов из n.,Орналастыруларда n элементтен k элементті ретін ескеріп таңдайды.
Математика,hard,single_choice,Размещения,Орналастырулар,Какая запись корректна для темы «Размещения»?,«Орналастырулар» тақырыбына қай жазба дұрыс келеді?,A_n^k = n^k/k!|A_n^k = (n-k)!/n!|A_n^k = n!/k!|A_n^k = n!/(n-k)!,A_n^k = n^k/k!|A_n^k = (n-k)!/n!|A_n^k = n!/k!|A_n^k = n!/(n-k)!,4,,,,,Размещения учитывают порядок выбора k элементов из n.,Орналастыруларда n элементтен k элементті ретін ескеріп таңдайды.
Математика,hard,single_choice,Размещения,Орналастырулар,Укажите правильное математическое равенство для темы «Размещения».,«Орналастырулар» тақырыбы үшін дұрыс математикалық теңдікті көрсетіңіз.,A_n^k = n^k/k!|A_n^k = n!/k!|A_n^k = n!/(n-k)!|A_n^k = (n-k)!/n!,A_n^k = n^k/k!|A_n^k = n!/k!|A_n^k = n!/(n-k)!|A_n^k = (n-k)!/n!,3,,,,,Размещения учитывают порядок выбора k элементов из n.,Орналастыруларда n элементтен k элементті ретін ескеріп таңдайды.
